     4.340  22.895524 -19.762418  11.560790
     4.350  23.158374 -20.260362  11.217309
     4.360  23.429216 -20.760640  10.859283
     4.370  23.708257 -21.263206  10.486064
     4.380  23.995717 -21.767999  10.096964
     4.390  24.291830 -22.274936   9.691245
     4.400  24.596847 -22.783914   9.268125
     4.410  24.911032 -23.294802   8.826763
     4.420  25.234670 -23.807440   8.366265
     4.430  25.568060 -24.321634   7.885672
     4.440  25.911524 -24.837153   7.383961
     4.450  26.265400 -25.353720   6.860036
     4.460  26.630048 -25.871007   6.312724
     4.470  27.005853 -26.388628   5.740770
     4.480  27.393220 -26.906130   5.142827
     4.490  27.792578 -27.422983   4.517456
     4.500  28.204384 -27.938569   3.863112
     4.510  28.629118 -28.452168   3.178138
     4.520  29.067289 -28.962941   2.460761
     4.530  29.519433 -29.469916   1.709080
     4.540  29.986113 -29.971964   0.921059
     4.550  30.467922 -30.467775   0.094519
     4.560  30.965479 -30.955832  -0.772872
     4.570  31.479429 -31.434375  -1.683604
     4.580  32.010445 -31.901367  -2.640330
     4.590  32.559218 -32.354447  -3.645875
     4.600  33.126458 -32.790879  -4.703235
     4.610  33.712886 -33.207495  -5.815577
     4.620  34.319226 -33.600624  -6.986227
     4.630  34.946193 -33.966012  -8.218664
     4.640  35.594476 -34.298735  -9.516487
     4.650  36.264722 -34.593093 -10.883382
     4.660  36.957505 -34.842491 -12.323066
     4.670  37.673292 -35.039311 -13.839205
     4.680  38.412403 -35.174764 -15.435305
     4.690  39.174951 -35.238736 -17.114563
     4.700  39.960774 -35.219622 -18.879664
     4.710  40.769347 -35.104165 -20.732516
     4.720  41.599670 -34.877306 -22.673908
     4.730  42.450146 -34.522065 -24.703075
     4.740  43.318413 -34.019488 -26.817148
     4.750  44.201173 -33.348689 -29.010492
     4.760  45.093978 -32.487057 -31.273919
     4.770  45.991016 -31.410680 -33.593790
     4.780  46.884882 -30.095076 -35.951058
     4.790  47.766387 -28.516328 -38.320318
     4.800  48.624412 -26.652666 -40.669015
     4.810  49.445880 -24.486574 -42.956987
     4.820  50.215894 -22.007333 -45.136607
     4.830  50.918100 -19.213865 -47.153794
     4.840  51.535332 -16.117529 -48.950135
     4.850  52.050542 -12.744384 -50.466222
     4.860  52.447968  -9.136314 -51.646076
     4.870  52.714433  -5.350472 -52.442196
     4.880  52.840578  -1.456706 -52.820495
     4.890  52.821819   2.466948 -52.764180
     4.900  52.658844   6.340115 -52.275776
     4.910  52.357537  10.086351 -51.376816
     4.920  51.928348  13.638721 -50.105275
     4.930  51.385246  16.943848 -48.511334
     4.940  50.744444  19.963950 -46.652324
     4.950  50.023127  22.676924 -44.587783
     4.960  49.238329  25.074867 -42.375276
     4.970  48.406076  27.161619 -40.067376
     4.980  47.540822  28.949916 -37.709842
     4.990  46.655145  30.458601 -35.340857
     5.000  45.759656  31.710175 -32.991073
     5.010  44.863069  32.728836 -30.684170
     5.020  43.972357  33.539008 -28.437706
     5.030  43.092959  34.164324 -26.264083
     5.040  42.229005  34.626982 -24.171492
     5.050  41.383534  34.947380 -22.164782
     5.060  40.558694  35.143964 -20.246221
     5.070  39.755914  35.233208 -18.416126
     5.080  38.976059  35.229696 -16.673383
     5.090  38.219552  35.146242 -15.015852
     5.100  37.486476  34.994051 -13.440694
     5.110  36.776659  34.782880 -11.944616
     5.120  36.089738  34.521202 -10.524058
     5.130  35.425214  34.216357  -9.175331
     5.140  34.782492  33.874697  -7.894721
     5.150  34.160912  33.501713  -6.678559
     5.160  33.559776  33.102145  -5.523272
     5.170  32.978365  32.680089  -4.425422
     5.180  32.415957  32.239079  -3.381720
     5.190  31.871830  31.782165  -2.389045
     5.200  31.345281  31.311982  -1.444444
     5.210  30.835622  30.830803  -0.545137
     5.220  30.342187  30.340588   0.311487
     5.230  29.864338  29.843032   1.127877
     5.240  29.401462  29.339596   1.906324
     5.250  28.952974  28.831540   2.648969
     5.260  28.518319  28.319951   3.357813
     5.270  28.096966  27.805764   4.034723
     5.280  27.688416  27.289787   4.681442
     5.290  27.292192  26.772711   5.299596
     5.300  26.907847  26.255131   5.890702
     5.310  26.534958  25.737556   6.456176
     5.320  26.173123  25.220420   6.997340
     5.330  25.821966  24.704094   7.515427
     5.340  25.481132  24.188892   8.011590
     5.350  25.150286  23.675078   8.486906
     5.360  24.829114  23.162875   8.942380
     5.370  24.517320  22.652465   9.378954
     5.380  24.214624  22.144002   9.797509
     5.390  23.920766  21.637609  10.198868
     5.400  23.635499  21.133383  10.583805
     5.410  23.358593  20.631402  10.953041
     5.420  23.089831  20.131723  11.307256
     5.430  22.829010  19.634386  11.647085
     5.440  22.575940  19.139418  11.973125
     5.450  22.330441  18.646833  12.285937
     5.460  22.092347  18.156631  12.586046
     5.470  21.861502  17.668807  12.873947
     5.480  21.637758  17.183345  13.150104
     5.490  21.420979  16.700220  13.414954
     5.500  21.211038  16.219404  13.668909
     5.510  21.007815  15.740860  13.912354
     5.520  20.811199  15.264550  14.145654
     5.530  20.621086  14.790427  14.369150
     5.540  20.437381  14.318445  14.583164
     5.550  20.259994  13.848552  14.788001
     5.560  20.088842  13.380693  14.983946
     5.570  19.923848  12.914813  15.171266
     5.580  19.764940  12.450853  15.350216
     5.590  19.612053  11.988753  15.521032
     5.600  19.465127  11.528452  15.683940
     5.610  19.324104  11.069886  15.839149
     5.620  19.188935  10.612993  15.986857
     5.630  19.059570  10.157707  16.127250
